Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
64009223,02/07/2025 10:26:11 AM,02/07/2025 10:27:31 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/07/2025 10:27:34 AM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64010541,02/07/2025 09:19:41 AM,02/07/2025 09:19:59 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/07/2025 09:20:02 AM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64016828,02/07/2025 09:19:16 AM,02/07/2025 09:19:41 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,183-02 UNION TURNPIKE,UNION TURNPIKE,183 STREET,184 STREET,183 STREET,184 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/07/2025 09:19:45 AM,08 QUEENS,4072480015,QUEENS,1043702,204500,ONLINE,Unspecified,QUEENS,,,,,,,,40.72778215855621,-73.78549961273183,"(40.72778215855621, -73.78549961273183)"
64013060,02/07/2025 09:18:41 AM,02/07/2025 09:19:32 AM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11365,71-52 172 STREET,172 STREET,71 AVENUE,73 AVENUE,71 AVENUE,73 AVENUE,ADDRESS,FRESH MEADOWS,172 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/07/2025 09:19:35 AM,08 QUEENS,4069590001,QUEENS,1040270,205053,ONLINE,Unspecified,QUEENS,,,,,,,,40.729322405608045,-73.79787747949702,"(40.729322405608045, -73.79787747949702)"
64011967,02/07/2025 09:03:23 AM,02/07/2025 09:20:24 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,76-36 164 STREET,164 STREET,76 ROAD,77 AVENUE,76 ROAD,77 AVENUE,ADDRESS,FRESH MEADOWS,164 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/07/2025 09:20:27 AM,08 QUEENS,4068480001,QUEENS,1038334,203443,ONLINE,Unspecified,QUEENS,,,,,,,,40.724915407989414,-73.80487556506887,"(40.724915407989414, -73.80487556506887)"
64011968,02/07/2025 09:02:58 AM,02/07/2025 09:20:32 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11432,169-10 GOETHALS AVENUE,GOETHALS AVENUE,168 STREET,UNIVERSITY ROAD,168 STREET,UNIVERSITY ROAD,ADDRESS,JAMAICA,GOETHALS AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/07/2025 09:20:35 AM,08 QUEENS,,QUEENS,1040270,201801,ONLINE,Unspecified,QUEENS,,,,,,,,40.72039647858001,-73.79790454945179,"(40.72039647858001, -73.79790454945179)"
64016979,02/07/2025 09:02:26 AM,02/07/2025 09:20:39 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,77-42 160 STREET,160 STREET,77 ROAD,78 AVENUE,77 ROAD,78 AVENUE,ADDRESS,FRESH MEADOWS,160 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/07/2025 09:20:42 AM,08 QUEENS,4068280008,QUEENS,1037465,202756,ONLINE,Unspecified,QUEENS,,,,,,,,40.723035034391216,-73.80801616820261,"(40.723035034391216, -73.80801616820261)"
64017875,02/07/2025 08:49:56 AM,02/07/2025 08:54:53 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/07/2025 08:54:55 AM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64009224,02/07/2025 03:28:19 AM,02/07/2025 03:46:59 AM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,11378,62-02 59 AVENUE,59 AVENUE,FRESH POND ROAD,63 STREET,FRESH POND ROAD,63 STREET,ADDRESS,MASPETH,59 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,02/07/2025 03:47:02 AM,05 QUEENS,,QUEENS,1011322,201396,ONLINE,Unspecified,QUEENS,,,,,,,,40.719420800538984,-73.9023376611204,"(40.719420800538984, -73.9023376611204)"
64017020,02/07/2025 12:41:49 AM,02/07/2025 01:31:12 AM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,11236,1351 EAST  105 STREET,EAST  105 STREET,FLATLANDS    7 STREET,FLATLANDS    8 STREET,FLATLANDS    7 STREET,FLATLANDS    8 STREET,ADDRESS,BROOKLYN,EAST  105 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,02/07/2025 01:31:19 AM,18 BROOKLYN,3082900001,BROOKLYN,1015775,172509,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64011786021835,-73.88640859793549,"(40.64011786021835, -73.88640859793549)"
64002769,02/06/2025 09:06:15 PM,02/06/2025 09:22:50 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,158-33 78 AVENUE,78 AVENUE,PARSONS BOULEVARD,160 STREET,PARSONS BOULEVARD,160 STREET,ADDRESS,FRESH MEADOWS,78 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 09:22:54 PM,08 QUEENS,4068280015,QUEENS,1037047,202519,ONLINE,Unspecified,QUEENS,,,,,,,,40.72238703289527,-73.8095260418184,"(40.72238703289527, -73.8095260418184)"
64003977,02/06/2025 05:32:02 PM,02/06/2025 05:36:38 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 05:36:40 PM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64002819,02/06/2025 05:29:07 PM,02/06/2025 05:29:45 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 05:29:49 PM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64007459,02/06/2025 05:16:44 PM,02/06/2025 05:21:04 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,158-33 78 AVENUE,78 AVENUE,PARSONS BOULEVARD,160 STREET,PARSONS BOULEVARD,160 STREET,ADDRESS,FRESH MEADOWS,78 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 05:21:07 PM,08 QUEENS,4068280015,QUEENS,1037047,202519,ONLINE,Unspecified,QUEENS,,,,,,,,40.72238703289527,-73.8095260418184,"(40.72238703289527, -73.8095260418184)"
64001662,02/06/2025 05:12:49 PM,02/06/2025 05:27:47 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 05:27:52 PM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64005201,02/06/2025 05:03:29 PM,02/06/2025 05:30:24 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 05:30:27 PM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64007625,02/06/2025 04:54:06 PM,02/06/2025 06:56:37 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10075,EAST   77 STREET,EAST   77 STREET,EAST   77 STREET,YORK AVENUE,EAST   77 STREET,YORK AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 06:56:40 PM,08 MANHATTAN,,MANHATTAN,997712,219839,PHONE,Unspecified,MANHATTAN,,,,,,,,40.77007338983615,-73.95139885639155,"(40.77007338983615, -73.95139885639155)"
64007552,02/06/2025 04:46:15 PM,02/06/2025 05:09:09 PM,NYPD,New York City Police Department,Traffic,Truck Route Violation,Street/Sidewalk,11218,542 19 STREET,19 STREET,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,ADDRESS,BROOKLYN,19 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 05:09:13 PM,07 BROOKLYN,3008900001,BROOKLYN,989550,178137,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65562001920044,-73.98089851980214,"(40.65562001920044, -73.98089851980214)"
64000571,02/06/2025 04:22:51 PM,02/06/2025 04:26:13 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 04:26:17 PM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64008753,02/06/2025 04:08:02 PM,02/06/2025 04:35:29 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 04:35:32 PM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64001627,02/06/2025 03:44:28 PM,02/06/2025 03:54:42 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11365,71-52 172 STREET,172 STREET,71 AVENUE,73 AVENUE,71 AVENUE,73 AVENUE,ADDRESS,FRESH MEADOWS,172 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 03:54:46 PM,08 QUEENS,4069590001,QUEENS,1040270,205053,ONLINE,Unspecified,QUEENS,,,,,,,,40.729322405608045,-73.79787747949702,"(40.729322405608045, -73.79787747949702)"
64006404,02/06/2025 03:43:52 PM,02/06/2025 03:54:06 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,183-02 UNION TURNPIKE,UNION TURNPIKE,183 STREET,184 STREET,183 STREET,184 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 03:54:08 PM,08 QUEENS,4072480015,QUEENS,1043702,204500,ONLINE,Unspecified,QUEENS,,,,,,,,40.72778215855621,-73.78549961273183,"(40.72778215855621, -73.78549961273183)"
64006366,02/06/2025 03:35:35 PM,02/06/2025 04:07:55 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 04:07:59 PM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64001731,02/06/2025 03:28:25 PM,02/06/2025 07:16:13 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11206,MARCY AVENUE,MARCY AVENUE,MARCY AVENUE,WILLOUGHBY AVENUE,MARCY AVENUE,WILLOUGHBY AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,02/06/2025 07:16:17 PM,03 BROOKLYN,,BROOKLYN,998416,192089,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69390536708155,-73.94891566793831,"(40.69390536708155, -73.94891566793831)"
64006405,02/06/2025 03:03:03 PM,02/06/2025 06:24:23 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Highway,,,,,,,,,,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 06:24:26 PM,Unspecified MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,FDR Dr,Southbound/Downtown,Roadway,E 96 St (Exit 14) - E 71 St (Exit 13),,,
64007501,02/06/2025 01:25:06 PM,02/06/2025 01:25:42 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 01:25:44 PM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64006403,02/06/2025 12:55:33 PM,02/06/2025 02:39:44 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11357,15 AVENUE,15 AVENUE,15 AVENUE,146 PLACE,15 AVENUE,146 PLACE,INTERSECTION,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,02/06/2025 02:39:48 PM,07 QUEENS,,QUEENS,1034309,225852,PHONE,Unspecified,QUEENS,,,,,,,,40.78644596752418,-73.81923009048383,"(40.78644596752418, -73.81923009048383)"
64002768,02/06/2025 11:52:08 AM,02/06/2025 01:08:13 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 01:08:17 PM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64007590,02/06/2025 10:40:11 AM,02/06/2025 11:06:12 AM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11213,EASTERN PARKWAY,EASTERN PARKWAY,EASTERN PARKWAY,KINGSTON AVENUE,EASTERN PARKWAY,KINGSTON AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 11:06:15 AM,08 BROOKLYN,,BROOKLYN,1000285,183163,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66940234292456,-73.94219706684515,"(40.66940234292456, -73.94219706684515)"
64005600,02/06/2025 10:27:47 AM,02/06/2025 10:35:11 AM,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,10301,CASTLETON AVENUE,CASTLETON AVENUE,CASTLETON AVENUE,RANDALL AVENUE,CASTLETON AVENUE,RANDALL AVENUE,INTERSECTION,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,02/06/2025 10:35:14 AM,01 STATEN ISLAND,,STATEN ISLAND,956674,170312,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.634100742742326,-74.09935333426967,"(40.634100742742326, -74.09935333426967)"
64003937,02/06/2025 08:11:08 AM,02/06/2025 10:25:54 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11365,71-52 172 STREET,172 STREET,71 AVENUE,73 AVENUE,71 AVENUE,73 AVENUE,ADDRESS,FRESH MEADOWS,172 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 10:25:58 AM,08 QUEENS,4069590001,QUEENS,1040270,205053,ONLINE,Unspecified,QUEENS,,,,,,,,40.729322405608045,-73.79787747949702,"(40.729322405608045, -73.79787747949702)"
64006341,02/06/2025 08:11:00 AM,02/06/2025 10:26:12 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,183-02 UNION TURNPIKE,UNION TURNPIKE,183 STREET,184 STREET,183 STREET,184 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 10:26:16 AM,08 QUEENS,4072480015,QUEENS,1043702,204500,ONLINE,Unspecified,QUEENS,,,,,,,,40.72778215855621,-73.78549961273183,"(40.72778215855621, -73.78549961273183)"
64000537,02/06/2025 08:10:52 AM,02/06/2025 10:26:30 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 10:26:33 AM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64008622,02/06/2025 08:02:43 AM,02/06/2025 10:26:49 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,158-33 78 AVENUE,78 AVENUE,PARSONS BOULEVARD,160 STREET,PARSONS BOULEVARD,160 STREET,ADDRESS,FRESH MEADOWS,78 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 10:26:53 AM,08 QUEENS,4068280015,QUEENS,1037047,202519,ONLINE,Unspecified,QUEENS,,,,,,,,40.72238703289527,-73.8095260418184,"(40.72238703289527, -73.8095260418184)"
64002817,02/06/2025 07:50:18 AM,02/06/2025 10:27:06 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,158-33 78 AVENUE,78 AVENUE,PARSONS BOULEVARD,160 STREET,PARSONS BOULEVARD,160 STREET,ADDRESS,FRESH MEADOWS,78 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 10:27:09 AM,08 QUEENS,4068280015,QUEENS,1037047,202519,ONLINE,Unspecified,QUEENS,,,,,,,,40.72238703289527,-73.8095260418184,"(40.72238703289527, -73.8095260418184)"
64005118,02/06/2025 07:47:16 AM,02/06/2025 08:46:32 AM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,11436,142-07 115 AVENUE,115 AVENUE,142 STREET,143 STREET,142 STREET,143 STREET,ADDRESS,JAMAICA,115 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,02/06/2025 08:46:35 AM,12 QUEENS,4119720157,QUEENS,1039539,187956,ONLINE,Unspecified,QUEENS,,,,,,,,40.682399893552486,-73.80065532905539,"(40.682399893552486, -73.80065532905539)"
64007458,02/06/2025 03:16:54 AM,02/06/2025 03:47:31 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,158-33 78 AVENUE,78 AVENUE,PARSONS BOULEVARD,160 STREET,PARSONS BOULEVARD,160 STREET,ADDRESS,FRESH MEADOWS,78 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 03:47:35 AM,08 QUEENS,4068280015,QUEENS,1037047,202519,ONLINE,Unspecified,QUEENS,,,,,,,,40.72238703289527,-73.8095260418184,"(40.72238703289527, -73.8095260418184)"
64002818,02/06/2025 03:14:53 AM,02/06/2025 03:47:58 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/06/2025 03:48:02 AM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
